orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,reference_no,is_extant,n_occs,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,type_taxon,type_taxon_no,n_orders,n_families,n_genera,n_species
38657,38657,txn,,genus,Cetiosaurus,,38657,genus,Cetiosaurus,133909,29200,extinct,30,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosaurus,38657,,,,,,,2
66732,66732,txn,,species,Cetiosaurus brevis,nomen dubium,38657,genus,Cetiosaurus,38657,14071,extinct,4,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosaurus,38657,,,,,,,
89205,89205,txn,,species,Cetiosaurus philippsii,,89205,species,Cetiosaurus philippsii,38657,19133,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosaurus,38657,,,,,,,
66688,66688,txn,,species,Cetiosaurus oxoniensis,,66688,species,Cetiosaurus oxoniensis,38657,23773,extinct,6,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosaurus,38657,,,,,,,
67710,67710,txn,,species,Cetiosaurus giganteus,subjective synonym of,66688,species,Cetiosaurus oxoniensis,38657,14456,extinct,6,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosaurus,38657,,,,,,,
63781,63781,txn,,species,Cetiosaurus mogrebiensis,nomen dubium,38657,genus,Cetiosaurus,38657,12258,extinct,6,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosaurus,38657,,,,,,,
38662,38662,txn,,genus,Patagosaurus,,38662,genus,Patagosaurus,133909,7879,extinct,4,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Patagosaurus,38662,,,,,,,1
66448,66448,txn,,species,Patagosaurus fariasi,,66448,species,Patagosaurus fariasi,38662,7879,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Patagosaurus,38662,,,,,,,
57437,57437,txn,,unranked clade,Eusauropoda,,57437,unranked clade,Eusauropoda,133909,16727,extinct,2033,Chordata,33815,Saurischia,38505,,,,,,,,,,0,11,262,301
38654,38654,txn,,family,Cetiosauridae,,38654,family,Cetiosauridae,57437,14142,extinct,11,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,Cetiosaurus,38657,,,2,2
65672,65672,txn,,subfamily,Shunosaurinae,,65672,subfamily,Shunosaurinae,38654,36737,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,Shunosaurus,38660,,,0,0
63779,63779,txn,,family,Cardiodontidae,objective synonym of,38654,family,Cetiosauridae,57437,12257,extinct,11,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,,,,,2,2
65679,65679,txn,,genus,Protognathosaurus,,65679,genus,Protognathosaurus,38654,29674,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,Protognathosaurus,65679,,Protognathosaurus oxyodon,65678,,,,1
65677,65677,txn,,genus,Protognathus,replaced by,65679,genus,Protognathosaurus,38654,28526,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,Protognathosaurus,65679,,Protognathosaurus oxyodon,65678,,,,1
65678,67728,txn,,species,Protognathosaurus oxyodon,,65678,species,Protognathosaurus oxyodon,65679,28526,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,Protognathosaurus,65679,,,,,,,
72188,72188,txn,,subfamily,Cardiodontinae,,72188,subfamily,Cardiodontinae,38654,16866,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,,,,,0,0
192327,192327,txn,,subfamily,Cetiosaurinae,,192327,subfamily,Cetiosaurinae,38654,78089,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,,,,Cetiosaurus,38657,,,0,0
81009,81009,txn,,genus,Chebsaurus,,81009,genus,Chebsaurus,38654,17310,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,Chebsaurus,81009,,,,,,,1
81010,81010,txn,,species,Chebsaurus algeriensis,,81010,species,Chebsaurus algeriensis,81009,17310,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Cetiosauridae,38654,Chebsaurus,81009,,,,,,,
67009,67009,txn,,species,Ornithopsis leedsi,nomen dubium,57437,unranked clade,Eusauropoda,57437,16915,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
65915,65915,txn,,genus,Lapparentosaurus,,65915,genus,Lapparentosaurus,57437,13816,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Lapparentosaurus,65915,,,,,,,1
66496,66496,txn,,species,Lapparentosaurus madagascariensis,,66496,species,Lapparentosaurus madagascariensis,65915,13816,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Lapparentosaurus,65915,,,,,,,
38684,38684,txn,,genus,Algoasaurus,nomen dubium,57437,unranked clade,Eusauropoda,57437,23770,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Algoasaurus,38684,,Algoasaurus bauri,77038,,,,0
461498,461498,txn,,genus,Perijasaurus,,461498,genus,Perijasaurus,57437,82375,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Perijasaurus,461498,,Perijasaurus lapaz,461499,,,,1
461499,461499,txn,,species,Perijasaurus lapaz,,461499,species,Perijasaurus lapaz,461498,82375,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Perijasaurus,461498,,,,,,,
321574,321574,txn,,genus,Haestasaurus,,321574,genus,Haestasaurus,57437,55439,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Haestasaurus,321574,,,,,,,1
67039,321575,txn,,species,Haestasaurus becklesii,,67039,species,Haestasaurus becklesii,321574,44406,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Haestasaurus,321574,,,,,,,
38660,38660,txn,,genus,Shunosaurus,,38660,genus,Shunosaurus,57437,17258,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Shunosaurus,38660,,Shunosaurus lii,56457,,,,1
56457,56457,txn,,species,Shunosaurus lii,,56457,species,Shunosaurus lii,38660,17258,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Shunosaurus,38660,,,,,,,
91328,91328,txn,,unranked clade,Turiasauria,,91328,unranked clade,Turiasauria,57437,19463,extinct,29,Chordata,33815,Saurischia,38505,,,,,,,,,,0,0,7,7
91327,91327,txn,,genus,Turiasaurus,,91327,genus,Turiasaurus,91328,19463,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Turiasaurus,91327,,,,,,,1
91330,91330,txn,,species,Turiasaurus riodevensis,,91330,species,Turiasaurus riodevensis,91327,19463,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Turiasaurus,91327,,,,,,,
71876,71876,txn,,genus,Tendaguria,,71876,genus,Tendaguria,91328,16740,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tendaguria,71876,,,,,,,1
71878,71878,txn,,species,Tendaguria tanzaniensis,,71878,species,Tendaguria tanzaniensis,71876,16740,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tendaguria,71876,,,,,,,
362685,362685,txn,,genus,Mierasaurus,,362685,genus,Mierasaurus,91328,63702,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Mierasaurus,362685,,,,,,,1
362686,362686,txn,,species,Mierasaurus bobyoungi,,362686,species,Mierasaurus bobyoungi,362685,63702,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Mierasaurus,362685,,,,,,,
57684,57684,txn,,genus,Losillasaurus,,57684,genus,Losillasaurus,91328,10657,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Losillasaurus,57684,,,,,,,1
57685,57685,txn,,species,Losillasaurus giganteus,,57685,species,Losillasaurus giganteus,57684,10657,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Losillasaurus,57684,,,,,,,
351930,351930,txn,,genus,Moabosaurus,,351930,genus,Moabosaurus,91328,62146,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Moabosaurus,351930,,,,,,,1
351931,351931,txn,,species,Moabosaurus utahensis,,351931,species,Moabosaurus utahensis,351930,62146,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Moabosaurus,351930,,,,,,,
425748,425748,txn,,genus,Narindasaurus,,425748,genus,Narindasaurus,91328,73748,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Narindasaurus,425748,,,,,,,1
425749,425749,txn,,species,Narindasaurus thevenini,,425749,species,Narindasaurus thevenini,425748,73748,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Narindasaurus,425748,,,,,,,
294727,294727,txn,,genus,Zby,,294727,genus,Zby,91328,51084,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Zby,294727,,,,,,,1
294728,294728,txn,,species,Zby atlanticus,,294728,species,Zby atlanticus,294727,51084,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Zby,294727,,,,,,,
67549,67549,txn,,genus,Ferganasaurus,,67549,genus,Ferganasaurus,57437,14368,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ferganasaurus,67549,,Ferganasaurus verzilini,67550,,,,1
67550,67550,txn,,species,Ferganasaurus verzilini,,67550,species,Ferganasaurus verzilini,67549,14368,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Ferganasaurus,67549,,,,,,,
56552,56552,txn,,species,Ornithopsis leedsii,nomen dubium,57437,unranked clade,Eusauropoda,57437,25692,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
38706,38706,txn,,genus,Dystrophaeus,,38706,genus,Dystrophaeus,57437,7794,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dystrophaeus,38706,,Dystrophaeus viaemalae,52875,,,,1
52875,52875,txn,,species,Dystrophaeus viaemalae,,52875,species,Dystrophaeus viaemalae,38706,7794,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dystrophaeus,38706,,,,,,,
409504,409504,txn,,genus,Amanzia,,409504,genus,Amanzia,57437,71775,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Amanzia,409504,,,,,,,1
82952,409505,txn,,species,Amanzia greppini,,82952,species,Amanzia greppini,409504,52718,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Amanzia,409504,,,,,,,
38667,38667,txn,,genus,Cetiosauriscus,,38667,genus,Cetiosauriscus,57437,16915,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosauriscus,38667,,Ornithopsis leedsi,67009,,,,1
67741,67741,txn,,species,Cetiosauriscus stewarti,,67741,species,Cetiosauriscus stewarti,38667,14481,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cetiosauriscus,38667,,,,,,,
77038,77038,txn,,species,Algoasaurus bauri,nomen dubium,57437,unranked clade,Eusauropoda,57437,23770,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
53026,469376,txn,,unranked clade,Mamenchisauridae,,53026,unranked clade,Mamenchisauridae,57437,63565,extinct,66,Chordata,33815,Saurischia,38505,,,Mamenchisauridae,53026,,,,,,0,0,20,31
313709,313709,txn,,genus,Qijianglong,,313709,genus,Qijianglong,53026,54169,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Qijianglong,313709,,Qijianglong guokr,313710,,,,1
313710,313710,txn,,species,Qijianglong guokr,,313710,species,Qijianglong guokr,313709,54169,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Qijianglong,313709,,,,,,,
66626,66626,txn,,genus,Klamelisaurus,,66626,genus,Klamelisaurus,53026,13896,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Klamelisaurus,66626,,Klamelisaurus gobiensis,66627,,,,1
66627,66627,txn,,species,Klamelisaurus gobiensis,,66627,species,Klamelisaurus gobiensis,66626,13896,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Klamelisaurus,66626,,,,,,,
84655,84655,txn,,genus,Yuanmousaurus,,84655,genus,Yuanmousaurus,53026,18457,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Yuanmousaurus,84655,,,,,,,1
84656,84656,txn,,species,Yuanmousaurus jiangyiensis,,84656,species,Yuanmousaurus jiangyiensis,84655,18457,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Yuanmousaurus,84655,,,,,,,
381043,381043,txn,,genus,Wamweracaudia,,381043,genus,Wamweracaudia,53026,67806,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Wamweracaudia,381043,,,,,,,1
381044,381044,txn,,species,Wamweracaudia keranjei,,381044,species,Wamweracaudia keranjei,381043,67806,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Wamweracaudia,381043,,,,,,,
54863,54863,txn,,genus,Bellusaurus,,54863,genus,Bellusaurus,53026,9264,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Bellusaurus,54863,,,,,,,1
54862,54862,txn,,species,Bellusaurus sui,,54862,species,Bellusaurus sui,54863,9264,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Bellusaurus,54863,,,,,,,
56458,56458,txn,,genus,Abrosaurus,,56458,genus,Abrosaurus,53026,35971,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Abrosaurus,56458,,Abrosaurus dongpoensis,184288,,,,1
184288,184288,txn,,species,Abrosaurus dongpoensis,,184288,species,Abrosaurus dongpoensis,56458,35971,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Abrosaurus,56458,,,,,,,
66512,66512,txn,,genus,Zigongosaurus,,66512,genus,Zigongosaurus,53026,13842,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Zigongosaurus,66512,,Mamenchisaurus fuxiensis,56465,,,,0
66513,66513,txn,,family,Omeisauridae,subjective synonym of,53026,unranked clade,Mamenchisauridae,57437,13847,extinct,66,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,,,,,,,,20,31
309607,309607,txn,,genus,Huangshanlong,,309607,genus,Huangshanlong,53026,53528,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Huangshanlong,309607,,,,,,,1
309609,309609,txn,,species,Huangshanlong anhuiensis,,309609,species,Huangshanlong anhuiensis,309607,53528,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Huangshanlong,309607,,,,,,,
376757,376757,txn,,genus,Anhuilong,,376757,genus,Anhuilong,53026,66843,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Anhuilong,376757,,,,,,,1
376758,376758,txn,,species,Anhuilong diboensis,,376758,species,Anhuilong diboensis,376757,66843,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Anhuilong,376757,,,,,,,
446268,446268,txn,,genus,Rhomaleopakhus,,446268,genus,Rhomaleopakhus,53026,78881,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Rhomaleopakhus,446268,,Rhomaleopakhus turpanensis,446269,,,,1
446269,446269,txn,,species,Rhomaleopakhus turpanensis,,446269,species,Rhomaleopakhus turpanensis,446268,78881,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Rhomaleopakhus,446268,,,,,,,
171374,171374,txn,,genus,Tonganosaurus,,171374,genus,Tonganosaurus,53026,33949,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Tonganosaurus,171374,,,,,,,1
171375,171375,txn,,species,Tonganosaurus hei,,171375,species,Tonganosaurus hei,171374,33949,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Tonganosaurus,171374,,,,,,,
287379,287379,txn,,genus,Xinjiangtitan,,287379,genus,Xinjiangtitan,53026,49813,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Xinjiangtitan,287379,,,,,,,1
287380,287380,txn,,species,Xinjiangtitan shanshanesis,,287380,species,Xinjiangtitan shanshanesis,287379,49813,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Xinjiangtitan,287379,,,,,,,
414475,414475,txn,,genus,Analong,,414475,genus,Analong,53026,72051,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Analong,414475,,Analong chuanjieensis,414476,,,,1
414476,414476,txn,,species,Analong chuanjieensis,,414476,species,Analong chuanjieensis,414475,72051,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Analong,414475,,,,,,,
38703,38703,txn,,genus,Tienshanosaurus,,38703,genus,Tienshanosaurus,53026,24250,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Tienshanosaurus,38703,,,,,,,0
54866,54866,txn,,species,Tienshanosaurus chitaiensis,nomen dubium,38703,genus,Tienshanosaurus,38703,24250,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Tienshanosaurus,38703,,,,,,,
153855,153855,txn,,genus,Eomamenchisaurus,,153855,genus,Eomamenchisaurus,53026,30692,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Eomamenchisaurus,153855,,Eomamenchisaurus yuanmouensis,153856,,,,1
153856,153856,txn,,species,Eomamenchisaurus yuanmouensis,,153856,species,Eomamenchisaurus yuanmouensis,153855,30692,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Eomamenchisaurus,153855,,,,,,,
38702,38702,txn,,genus,Omeisaurus,,38702,genus,Omeisaurus,53026,12538,extinct,12,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,8
56467,56467,txn,,species,Omeisaurus changshouensis,,56467,species,Omeisaurus changshouensis,38702,15533,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
65669,65669,txn,,species,Omeisaurus luoquanensis,,65669,species,Omeisaurus luoquanensis,38702,28519,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
56462,56462,txn,,species,Omeisaurus tianfuensis,,56462,species,Omeisaurus tianfuensis,38702,28524,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
91402,91402,txn,,species,Omeisaurus maoianus,,91402,species,Omeisaurus maoianus,38702,42507,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
414477,414477,txn,,species,Omeisaurus puxiani,,414477,species,Omeisaurus puxiani,38702,72052,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
65668,65668,txn,,species,Omeisaurus fuxiensis,,65668,species,Omeisaurus fuxiensis,38702,17258,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
198888,198888,txn,,species,Omeisaurus jiaoi,,198888,species,Omeisaurus jiaoi,38702,37503,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
56461,56461,txn,,species,Omeisaurus junghsiensis,,56461,species,Omeisaurus junghsiensis,38702,12538,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Omeisaurus,38702,,,,,,,
38670,38670,txn,,genus,Mamenchisaurus,,38670,genus,Mamenchisaurus,53026,24276,extinct,23,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,7
56541,56541,txn,,species,Mamenchisaurus sinocanadorum,,56541,species,Mamenchisaurus sinocanadorum,38670,9781,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,
71838,71838,txn,,species,Mamenchisaurus youngi,,71838,species,Mamenchisaurus youngi,38670,16721,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,
56463,56463,txn,,species,Mamenchisaurus hochuanensis,,56463,species,Mamenchisaurus hochuanensis,38670,63565,extinct,5,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,
56464,56464,txn,,species,Mamenchisaurus jingyanensis,,56464,species,Mamenchisaurus jingyanensis,38670,67716,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,
56460,56460,txn,,species,Mamenchisaurus constructus,,56460,species,Mamenchisaurus constructus,38670,24276,extinct,3,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,
56469,56470,txn,,species,Mamenchisaurus gongjianensis,,56469,species,Mamenchisaurus gongjianensis,38670,9731,extinct,0,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,
71839,71839,txn,,species,Mamenchisaurus anyuensis,,71839,species,Mamenchisaurus anyuensis,38670,47184,extinct,2,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Mamenchisaurus,38670,,,,,,,
146463,146463,txn,,genus,Daanosaurus,,146463,genus,Daanosaurus,53026,29881,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Daanosaurus,146463,,Daanosaurus zhangi,146464,,,,1
146464,146464,txn,,species,Daanosaurus zhangi,,146464,species,Daanosaurus zhangi,146463,29881,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Daanosaurus,146463,,,,,,,
58889,58889,txn,,genus,Hudiesaurus,,58889,genus,Hudiesaurus,53026,11762,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Hudiesaurus,58889,,Hudiesaurus sinojapanorum,58890,,,,1
58890,58890,txn,,species,Hudiesaurus sinojapanorum,,58890,species,Hudiesaurus sinojapanorum,58889,11762,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Hudiesaurus,58889,,,,,,,
71525,71525,txn,,genus,Chuanjiesaurus,,71525,genus,Chuanjiesaurus,53026,16660,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Chuanjiesaurus,71525,,,,,,,1
71526,71526,txn,,species,Chuanjiesaurus anaensis,,71526,species,Chuanjiesaurus anaensis,71525,16660,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,Mamenchisauridae,53026,Chuanjiesaurus,71525,,,,,,,
53008,53008,txn,,genus,Cardiodon,,53008,genus,Cardiodon,57437,68103,extinct,1,Chordata,33815,Saurischia,38505,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cardiodon,53008,,Cardiodon rugulosus,67712,,,,1
